gene_id,gene_name,log2FC_RA_vs_OA,p_value
PARN,PARN,0.06894728636769598,0.7001953125
PARP1,PARP1,-0.005358517523384334,0.7646484375
PARP10,PARP10,-0.39310098300190277,0.0048828125
PARP11,PARP11,-0.09135757181577801,0.1748046875
PARP12,PARP12,0.22312498880292567,0.1015625
PARP14,PARP14,-0.23737802393836277,0.46484375
PARP15,PARP15,-0.3227449663459039,0.2060546875
PARP16,PARP16,-0.1541589874304926,0.240234375
PARP2,PARP2,0.06246900004055571,0.51953125
PARP3,PARP3,-0.15429571624169736,0.1474609375
PARP4,PARP4,-0.16142791755162153,0.1474609375
PARP6,PARP6,0.008716201465440642,0.8984375
PARP8,PARP8,-0.24267875543929254,0.4130859375
PARP9,PARP9,-0.23688436456577985,0.2060546875
PARPBP,PARPBP,0.050650565174703295,0.51953125
PARS2,PARS2,-0.04636889890794182,0.5771484375
PART1,PART1,-0.2010402274455523,1.0
PARTICL,PARTICL,-0.11532904242667022,0.51953125
PARVA,PARVA,0.04763374563496371,0.51953125
PARVB,PARVB,0.16881626828535676,0.1474609375
PARVG,PARVG,1.0080159639166215,0.25
PASK,PASK,-0.38591954470671014,0.0673828125
PATE2,PATE2,0.3772401746790839,0.7001953125
PATE3,PATE3,0.010564725745237164,1.0
PATJ,PATJ,0.011890954556650528,0.8984375
PATL1,PATL1,0.00043653315508074037,1.0
PATL2,PATL2,-1.2290261100773505,0.0185546875
PATZ1,PATZ1,-0.0850985548013389,0.4130859375
PAWR,PAWR,0.6146108275840684,0.009765625
PAX1,PAX1,0.7566552510592761,0.21875
PAX3,PAX3,2.23816144875987,0.12890625
PAX6,PAX6,0.4940576179415086,0.5771484375
PAX8,PAX8,-0.39825330712151225,0.5771484375
PAX8-AS1,PAX8-AS1,-0.3680131304396458,0.5771484375
PAX9,PAX9,-0.08828486613081571,0.9658203125
PAXBP1,PAXBP1,-0.1373074844348718,0.0185546875
PAXBP1-AS1,PAXBP1-AS1,-0.07835816678687173,0.9658203125
PAXIP1,PAXIP1,-0.17634557449274954,0.0068359375
PAXIP1-AS1,PAXIP1-AS1,-0.30038512407840634,0.1474609375
PAXIP1-AS2,PAXIP1-AS2,-0.4918245325681556,0.0244140625
PAXX,PAXX,0.07594440986062606,0.3203125
PBDC1,PBDC1,0.01023316991503215,1.0
PBK,PBK,0.08318475761430066,0.6376953125
PBLD,PBLD,0.16292068402040172,0.2060546875
PBRM1,PBRM1,-0.0017998918808715776,0.9658203125
PBX1,PBX1,-0.16861800758541529,0.365234375
PBX1-AS1,PBX1-AS1,-0.20472939501118168,0.8310546875
PBX2,PBX2,0.0041673252215177065,0.6376953125
PBX3,PBX3,0.023731233725159392,0.8984375
PBX4,PBX4,-0.441117816782084,0.3203125
PBXIP1,PBXIP1,-0.4671737899413123,0.0537109375
PC,PC,-0.6362112079953396,0.0029296875
PCA3,PCA3,0.033902085054331205,0.51953125
PCARE,PCARE,1.2814212089040253,0.4375
PCAT1,PCAT1,-0.796205928575208,0.322265625
PCAT5,PCAT5,-0.511045959635381,0.4609375
PCAT6,PCAT6,0.1451053582260678,0.51953125
PCAT7,PCAT7,0.27740663096045737,0.76953125
PCBD1,PCBD1,0.1947217969579703,0.0185546875
PCBD2,PCBD2,0.05880335767817457,0.5771484375
PCBP1,PCBP1,-0.062481700826780506,0.46484375
PCBP1-AS1,PCBP1-AS1,-0.4597406895184024,0.0322265625
PCBP2,PCBP2,-0.03647400680984285,0.8984375
PCBP2-OT1,PCBP2-OT1,-0.214775424515412,0.3203125
PCBP3,PCBP3,-0.6363324618371987,0.365234375
PCBP3-AS1,PCBP3-AS1,-1.0074099825230365,0.640625
PCBP4,PCBP4,0.0006790937716152744,0.8310546875
PCCA,PCCA,-0.15697863377634885,0.240234375
PCCA-DT,PCCA-DT,0.04678275979300905,0.7646484375
PCCB,PCCB,0.08350469696462177,0.4130859375
PCDH1,PCDH1,0.0696960563746722,0.8984375
PCDH10,PCDH10,3.3528301255681763,0.0322265625
PCDH11X,PCDH11X,0.023360484680541187,0.640625
PCDH12,PCDH12,-0.018047042823202245,0.7001953125
PCDH15,PCDH15,0.5803057586536584,0.75
PCDH17,PCDH17,-0.34627192860164296,1.0
PCDH18,PCDH18,-0.15937266183663876,0.4130859375
PCDH19,PCDH19,-0.07068797648187125,0.1748046875
PCDH20,PCDH20,-0.5792165662625314,0.75
PCDH7,PCDH7,-1.1867711227204727,0.4130859375
PCDH9,PCDH9,0.5300673490611749,0.0244140625
PCDHA1,PCDHA1,-0.21413378880712067,0.7001953125
PCDHA10,PCDHA10,-2.285113556200636,0.0009765625
PCDHA11,PCDHA11,-1.583407516132658,0.0322265625
PCDHA12,PCDHA12,-1.9304075322536485,0.013671875
PCDHA13,PCDHA13,-3.6502502834626056,0.005859375
PCDHA2,PCDHA2,-0.7203607197414313,0.3203125
PCDHA3,PCDHA3,-1.0065216373278683,0.0673828125
PCDHA4,PCDHA4,-0.17184045327284403,1.0
PCDHA5,PCDHA5,-1.9536928371160063,0.0322265625
PCDHA6,PCDHA6,-0.755618675620202,0.0537109375
PCDHA7,PCDHA7,-0.5434569480223738,0.2060546875
PCDHA8,PCDHA8,0.07774612953710947,0.5703125
PCDHA9,PCDHA9,-0.37245344608956904,0.365234375
PCDHAC1,PCDHAC1,-1.2583101587104992,0.001953125
PCDHAC2,PCDHAC2,-0.9078536764407272,0.1474609375
PCDHB10,PCDHB10,-1.3011754557313833,0.0009765625
PCDHB11,PCDHB11,-1.4339257440781097,0.013671875
PCDHB12,PCDHB12,-1.7807690893272037,0.0009765625
PCDHB13,PCDHB13,-1.0171316232786176,0.0048828125
PCDHB14,PCDHB14,-1.2364444402833135,0.001953125
PCDHB15,PCDHB15,-1.1281617908435841,0.0009765625
PCDHB16,PCDHB16,-1.4111757073058457,0.0009765625
PCDHB17P,PCDHB17P,-1.711257480519218,0.0322265625
PCDHB18P,PCDHB18P,-0.9660636508505445,0.009765625
PCDHB19P,PCDHB19P,-0.8089641306719969,0.0537109375
PCDHB2,PCDHB2,-1.495438131458453,0.0009765625
PCDHB3,PCDHB3,-1.359394201937188,0.001953125
PCDHB4,PCDHB4,-1.0980500008059981,0.001953125
PCDHB5,PCDHB5,-1.084609017284355,0.001953125
PCDHB6,PCDHB6,-0.46902163318808426,0.0830078125
PCDHB7,PCDHB7,-1.5953824528558758,0.001953125
PCDHB8,PCDHB8,-1.4668682944336824,0.0029296875
PCDHB9,PCDHB9,-1.4701372143363984,0.0009765625
PCDHGA1,PCDHGA1,-0.5325601384466854,0.0048828125
PCDHGA10,PCDHGA10,-0.5819926911309437,0.0244140625
PCDHGA11,PCDHGA11,0.10211979706632089,0.5771484375
PCDHGA12,PCDHGA12,0.09372789836978776,0.4130859375
PCDHGA2,PCDHGA2,-0.12927777105169974,0.51953125
PCDHGA3,PCDHGA3,0.07407540994675799,0.7001953125
PCDHGA4,PCDHGA4,0.03031130663096583,0.8310546875
PCDHGA5,PCDHGA5,-0.34979099603853087,0.1015625
PCDHGA6,PCDHGA6,-0.19985999660742632,0.240234375
PCDHGA7,PCDHGA7,-0.005448872121948646,0.8984375
PCDHGA8,PCDHGA8,0.05263357143833168,0.7646484375
PCDHGA9,PCDHGA9,-0.25741459744159173,0.123046875
PCDHGB1,PCDHGB1,-0.4008505279528889,0.0419921875
PCDHGB2,PCDHGB2,-0.056795202328316655,0.46484375
PCDHGB3,PCDHGB3,-0.04868916490948143,0.9658203125
PCDHGB4,PCDHGB4,0.0017690261953644938,0.8310546875
PCDHGB5,PCDHGB5,-0.06766660206349329,0.46484375
PCDHGB6,PCDHGB6,-0.20690397605237476,0.365234375
PCDHGB7,PCDHGB7,-0.5440046777505597,0.0830078125
PCDHGB8P,PCDHGB8P,-0.2285348952921114,0.2783203125
PCDHGC3,PCDHGC3,-0.20863844370959764,0.1015625
PCDHGC4,PCDHGC4,0.08549851338826105,0.4130859375
PCDHGC5,PCDHGC5,0.18218891416354582,0.6376953125
PCED1A,PCED1A,-0.4609543330200954,0.013671875
PCED1B,PCED1B,0.4454118002168614,0.1015625
PCF11,PCF11,-0.06951735958275938,0.51953125
PCF11-AS1,PCF11-AS1,-0.3575076309454107,0.0830078125
PCGEM1,PCGEM1,-0.09647438110704229,1.0
PCGF1,PCGF1,-0.18003570058701573,0.0185546875
PCGF2,PCGF2,-0.199141517385784,0.0830078125
PCGF3,PCGF3,0.042169364788193775,0.5771484375
PCGF5,PCGF5,0.35782907559512983,0.013671875
PCGF6,PCGF6,0.061688600245260836,0.2060546875
PCID2,PCID2,-0.11057451609389808,0.2783203125
PCIF1,PCIF1,-0.2307576745003224,0.0419921875
PCK2,PCK2,0.7020016973992534,0.0068359375
PCLAF,PCLAF,0.0021878183206470144,0.8984375
PCLO,PCLO,1.0570268431805814,0.240234375
PCM1,PCM1,-0.10009501499661055,0.2060546875
PCMT1,PCMT1,0.12886557475803037,0.1474609375
PCMTD1,PCMTD1,-0.3042256881422378,0.0419921875
PCMTD2,PCMTD2,-0.32702595899600306,0.0537109375
PCNA,PCNA,0.015543987565863233,0.8310546875
PCNP,PCNP,0.04210500196444505,0.7646484375
PCNT,PCNT,-0.19429118273632226,0.0419921875
PCNX1,PCNX1,-0.25101389426145787,0.0068359375
PCNX2,PCNX2,-0.21787867845549963,0.2783203125
PCNX3,PCNX3,-0.17861198829468344,0.0419921875
PCNX4,PCNX4,-0.0533917054343633,0.5771484375
PCOLCE,PCOLCE,-0.37468413526095834,0.123046875
PCOLCE-AS1,PCOLCE-AS1,-0.023778621262872512,0.8984375
PCOLCE2,PCOLCE2,0.44921195866816843,0.1748046875
PCOTH,PCOTH,-0.5462180098148491,0.0244140625
PCP4,PCP4,-1.5792403123278889,0.75
PCP4L1,PCP4L1,-1.9953218574859806,0.4375
PCSK1,PCSK1,-0.6969663317293596,0.0048828125
PCSK1N,PCSK1N,-1.3477659240486168,0.1015625
PCSK4,PCSK4,-0.5900094030138568,0.0830078125
PCSK5,PCSK5,-0.2563914522221347,0.8310546875
PCSK6,PCSK6,-2.3523869543445683,0.0009765625
PCSK7,PCSK7,0.062371277921294155,0.7001953125
PCSK9,PCSK9,0.7580639155248078,0.0830078125
PCTP,PCTP,-0.059818713563086746,0.3203125
PCYOX1,PCYOX1,-0.23935064230495548,0.123046875
PCYOX1L,PCYOX1L,0.21423264272626014,0.1474609375
PCYT1A,PCYT1A,0.09975592272082176,0.0830078125
PCYT1B,PCYT1B,-0.21041468981811512,0.51953125
PCYT2,PCYT2,-0.17897596250106632,0.0830078125
PDAP1,PDAP1,0.00727742392758493,0.9658203125
PDC,PDC,1.0644138215587475,0.0244140625
PDC-AS1,PDC-AS1,0.585349334305439,0.123046875
PDCD10,PDCD10,0.2172371715375951,0.0009765625
PDCD11,PDCD11,0.2664592753696246,0.013671875
PDCD1LG2,PDCD1LG2,0.06614366809569346,0.7001953125
PDCD2,PDCD2,0.21355005940225724,0.009765625
PDCD2L,PDCD2L,0.07151129144809902,0.1748046875
PDCD4,PDCD4,-0.16861503951721,0.240234375
PDCD4-AS1,PDCD4-AS1,0.015214172031190767,0.6376953125
PDCD5,PDCD5,0.3227296524951025,0.0009765625
PDCD6,PDCD6,0.10310783412697792,0.0185546875
PDCD6IP,PDCD6IP,-0.03540058656407676,0.8310546875
PDCD6IPP2,PDCD6IPP2,-1.4119153850316832,0.013671875
PDCD7,PDCD7,-0.03733601291535142,0.7001953125
PDCL,PDCL,-0.10904664938115305,0.1015625
PDCL3,PDCL3,0.30865492522557647,0.0048828125
PDCL3P4,PDCL3P4,-0.5253159790642437,0.2060546875
PDE10A,PDE10A,-0.35586221211079744,0.3203125
PDE11A,PDE11A,0.9140656791759588,0.322265625
PDE12,PDE12,0.10773329528929966,0.0419921875
PDE1A,PDE1A,-0.7954716182202337,0.0322265625
PDE1B,PDE1B,-1.3058640553740648,0.064453125
PDE1C,PDE1C,0.8509083359829634,0.001953125
PDE2A,PDE2A,0.1934357727631038,0.8310546875
PDE3A,PDE3A,-0.4759805599085048,0.0185546875
PDE3B,PDE3B,0.25733718076380874,0.365234375
PDE4A,PDE4A,-0.3284282208969575,0.0322265625
PDE4B,PDE4B,-0.6548086678752493,0.0537109375
PDE4C,PDE4C,-0.20433782181567256,0.51953125
PDE4D,PDE4D,0.6827942018293252,0.001953125
PDE4DIP,PDE4DIP,-0.22805283206377788,0.46484375
PDE4DIPP1,PDE4DIPP1,1.4831514451507464,0.5625
PDE5A,PDE5A,-0.23793782804480823,0.5771484375
PDE6B,PDE6B,0.06938245121865073,0.91015625
PDE6D,PDE6D,-0.21954904125956012,0.0830078125
PDE6G,PDE6G,0.16878147206591537,0.7646484375
PDE7A,PDE7A,-0.41762502644851757,0.0009765625
PDE7B,PDE7B,0.15849371070378615,0.4130859375
PDE8A,PDE8A,0.05048871748633115,0.7646484375
PDE8B,PDE8B,-0.7844038475052967,0.49609375
PDE9A,PDE9A,1.7162640082331717,0.3125
PDF,PDF,0.36463612619524427,0.0048828125
PDGFA,PDGFA,0.4850531293857118,0.1474609375
PDGFB,PDGFB,-0.10773592383146162,0.84375
PDGFC,PDGFC,0.6857510669943983,0.0009765625
PDGFD,PDGFD,-0.7529043878005967,0.1474609375
PDGFRA,PDGFRA,-0.13888012604076652,0.46484375
PDGFRB,PDGFRB,-0.7696560325191075,0.0068359375
PDGFRL,PDGFRL,-1.8248116011087605,0.0009765625
PDHA1,PDHA1,0.16120231919139916,0.0419921875
PDHB,PDHB,0.21929408551034502,0.009765625
PDHX,PDHX,0.21463891885968553,0.0185546875
PDIA2,PDIA2,-0.01954577678128758,0.84375
PDIA3,PDIA3,0.004362148682617753,0.7001953125
PDIA3P1,PDIA3P1,0.27593926797009966,0.8984375
PDIA4,PDIA4,-0.23906058175413725,0.3203125
PDIA5,PDIA5,0.003937355034873123,0.9658203125
PDIA6,PDIA6,0.050049868455271866,0.6376953125
PDIK1L,PDIK1L,0.0659977989332863,0.2783203125
PDK1,PDK1,0.029976627484670688,0.8310546875
PDK2,PDK2,-0.5929585368996536,0.0009765625
PDK3,PDK3,-0.05934766973427045,0.4130859375
PDK4,PDK4,-1.6017598372721213,0.0009765625
PDLIM1,PDLIM1,-0.2639294441892344,0.365234375
PDLIM2,PDLIM2,0.142639287857399,0.240234375
PDLIM3,PDLIM3,-0.6819242369051391,0.0419921875
PDLIM4,PDLIM4,-0.04310707808537266,0.7646484375
PDLIM5,PDLIM5,0.22485878736307385,0.0322265625
PDLIM7,PDLIM7,0.2202367154990193,0.1015625
PDP1,PDP1,-0.19238587760409673,0.0673828125
PDP2,PDP2,-0.07060307109024987,0.9658203125
PDPK1,PDPK1,0.04333716944888433,0.5771484375
PDPN,PDPN,-0.9867881997959127,0.0009765625
PDPR,PDPR,-0.33657786199358114,0.0244140625
PDRG1,PDRG1,0.1640133609939497,0.0419921875
PDS5A,PDS5A,0.01704816557521881,0.7001953125
PDS5B,PDS5B,-0.057217293784818206,0.51953125
PDSS1,PDSS1,0.4277793885532075,0.0537109375
PDSS2,PDSS2,-0.06753519882740064,0.2060546875
PDXDC1,PDXDC1,0.009673613232147058,0.8310546875
PDXDC2P-NPIPB14P,PDXDC2P-NPIPB14P,0.06301908891387448,0.7646484375
PDXK,PDXK,0.03451437069780129,0.6376953125
PDXP,PDXP,0.14332326394743483,0.3203125
PDYN-AS1,PDYN-AS1,-0.5779728054170569,1.0
PDZD11,PDZD11,0.024310338562663944,0.7001953125
PDZD2,PDZD2,-0.2045130711344807,0.6376953125
PDZD4,PDZD4,-0.3672418336361805,0.1474609375
PDZD7,PDZD7,-0.6905427984785228,0.0244140625
PDZD8,PDZD8,0.20128364688376985,0.0419921875
PDZD9,PDZD9,0.006199712756990507,1.0
PDZK1,PDZK1,0.3040901364634268,0.2783203125
PDZK1IP1,PDZK1IP1,-0.4802961130797166,0.5771484375
PDZRN3,PDZRN3,-0.1344826189390705,0.365234375
PDZRN3-AS1,PDZRN3-AS1,0.4046993460697621,0.1015625
PDZRN4,PDZRN4,-0.6564475424449627,0.625
PEA15,PEA15,0.0639467931172332,0.46484375
PEAK1,PEAK1,0.22389785457078307,0.0537109375
PEAR1,PEAR1,1.3435450102112445,0.0009765625
PEBP1,PEBP1,-0.08615213492822586,0.2783203125
PEBP4,PEBP4,-1.1785386900567312,0.1474609375
PECAM1,PECAM1,0.08391016427895334,0.8984375
PECR,PECR,-0.1994685898685339,0.0830078125
PEF1,PEF1,0.07702205918315301,0.2783203125
PEG10,PEG10,0.4585516493751823,0.240234375
PEG13,PEG13,-0.02119264809711169,0.5771484375
PEG3,PEG3,-0.23047238518609173,0.1015625
PELI1,PELI1,0.046880768597718704,0.8310546875
PELI2,PELI2,-1.1372844235970183,0.0009765625
PELI3,PELI3,-0.3402683863602138,0.013671875
PELO,PELO,0.3395519859553329,0.0029296875
PELP1,PELP1,-0.085580473157929,0.3203125
PEMT,PEMT,0.033978159360641275,0.8984375
PENK,PENK,0.6842826502257473,0.2060546875
PEPD,PEPD,-0.3096894468875528,0.0029296875
PER1,PER1,-0.2971331202392906,0.0185546875
PER2,PER2,-0.12185094943063747,0.51953125
PER3,PER3,-0.3193290386071291,0.0068359375
PERM1,PERM1,-0.7726683709173559,0.375
PERP,PERP,0.24608428813725114,0.123046875
PES1,PES1,0.08847932595589812,0.1015625
PET100,PET100,-0.0969554710146426,0.0322265625
PET117,PET117,-0.03680350600575732,0.51953125
PEX1,PEX1,-0.11529697639986632,0.4130859375
PEX10,PEX10,0.03320652801531609,0.5771484375
PEX11A,PEX11A,-0.40227036151468915,0.0029296875
PEX11B,PEX11B,-0.004002253616128689,0.8310546875
PEX11G,PEX11G,-0.1256673320020721,0.7646484375
PEX12,PEX12,-0.09576981500811768,0.0830078125
PEX13,PEX13,0.11457845800718788,0.0537109375
PEX14,PEX14,-0.10623353742897948,0.2783203125
PEX16,PEX16,-0.21594357260972513,0.013671875
PEX19,PEX19,-0.023234075204690532,0.4130859375
PEX2,PEX2,-0.04071197824563179,0.7646484375
PEX26,PEX26,-0.06181436819742098,0.4130859375
PEX3,PEX3,0.13700413914472348,0.0419921875
PEX5,PEX5,-0.1646986794487755,0.3203125
PEX5L,PEX5L,-0.12940143919887045,0.9658203125
PEX6,PEX6,-0.48563720458085896,0.0068359375
PEX7,PEX7,0.09489402488169654,0.3203125
PF4,PF4,0.3031384863355542,0.8310546875
PF4V1,PF4V1,0.21001628931774324,0.7646484375
PFAS,PFAS,0.06424319572263588,0.5771484375
PFDN1,PFDN1,-0.006798847664693599,0.7001953125
PFDN2,PFDN2,0.25869586370797176,0.001953125
PFDN4,PFDN4,0.13789595230588467,0.0537109375
PFDN5,PFDN5,-0.08740606309971043,0.5771484375
PFDN6,PFDN6,0.26395962277511636,0.0009765625
PFKFB1,PFKFB1,-0.3837389186354712,0.42578125
PFKFB2,PFKFB2,-0.7934905741673374,0.001953125
PFKFB3,PFKFB3,-0.06619206258683634,0.9658203125
PFKFB4,PFKFB4,-0.02580315169835678,0.7646484375
PFKL,PFKL,-0.12658605488384797,0.1748046875
PFKM,PFKM,-0.20819456735459008,0.0673828125
PFKP,PFKP,0.27185097432263244,0.240234375
PFN1,PFN1,0.34681740906295305,0.0244140625
PFN1P2,PFN1P2,0.3296468099951213,0.8310546875
PFN2,PFN2,0.4424154642641005,0.0068359375
PFN4,PFN4,-0.17292034219563163,0.1015625
PGA4,PGA4,-0.30906252798003825,0.9658203125
PGA5,PGA5,-0.695779202663903,0.2060546875
PGAM1,PGAM1,0.12362319199209783,0.2060546875
PGAM1P5,PGAM1P5,0.013090936878531665,1.0
PGAM2,PGAM2,-0.22570513765472974,0.625
PGAM4,PGAM4,-0.1816949453014156,0.9658203125
PGAM5,PGAM5,0.1647217625495361,0.0673828125
PGAP1,PGAP1,0.022709900069683476,0.7646484375
PGAP2,PGAP2,0.011277932848292293,0.51953125
PGAP3,PGAP3,-0.26977633783961613,0.1748046875
PGAP4,PGAP4,-0.252000658769296,0.2060546875
PGAP6,PGAP6,-0.1590592281093011,0.240234375
PGBD1,PGBD1,-0.025068094998480304,0.7001953125
PGBD2,PGBD2,-0.04990991190553945,0.46484375
PGBD4,PGBD4,0.06502058947650974,0.4130859375
PGBD5,PGBD5,-0.894699446171314,0.0673828125
PGD,PGD,0.023451177819988043,0.8984375
PGF,PGF,-1.3704477443831709,0.0048828125
PGGHG,PGGHG,-0.5961879046361271,0.0322265625
PGGT1B,PGGT1B,0.045955446621206694,0.365234375
PGK1,PGK1,0.13469266696581927,0.2783203125
PGLS,PGLS,-0.14297233234498996,0.2060546875
PGM1,PGM1,0.1480053949629974,0.0830078125
PGM2,PGM2,0.2869653518845066,0.1748046875
PGM2L1,PGM2L1,-0.5980754683797075,0.0185546875
PGM3,PGM3,0.33256229656232267,0.009765625
PGM5,PGM5,-0.25714622977549495,0.5771484375
PGM5-AS1,PGM5-AS1,-0.1290732210706965,0.921875
PGM5P2,PGM5P2,0.48989466755209066,0.240234375
PGM5P3-AS1,PGM5P3-AS1,1.8782602683411778,0.0625
PGM5P4,PGM5P4,-0.08147181309555507,0.9658203125
PGM5P4-AS1,PGM5P4-AS1,-1.3089466911654912,0.8125
PGP,PGP,0.09344945723780823,0.4130859375
PGPEP1,PGPEP1,-0.345364975152962,0.0185546875
PGR,PGR,-0.9799628081429946,0.0185546875
PGR-AS1,PGR-AS1,-1.238611248205551,0.0048828125
PGRMC1,PGRMC1,0.10171129084733124,0.0322265625
PGRMC2,PGRMC2,0.17495838243831113,0.240234375
PGS1,PGS1,-0.1506342841602037,0.1748046875
PHACTR1,PHACTR1,-0.6248474143996035,0.0185546875
PHACTR2,PHACTR2,0.28720556297628985,0.0673828125
PHACTR2-AS1,PHACTR2-AS1,-0.0030281478522927938,1.0
PHACTR4,PHACTR4,0.020331910331265923,0.8984375
PHAX,PHAX,0.11546344494836505,0.0830078125
PHB,PHB,0.11274327134406734,0.0830078125
PHB2,PHB2,0.03018042513566891,0.8984375
PHC1,PHC1,-0.22524156228063896,0.0673828125
PHC2,PHC2,-0.19727779785346441,0.0322265625
PHC3,PHC3,-0.18054081325280472,0.1474609375
PHETA1,PHETA1,-0.46444378968742545,0.0322265625
PHETA2,PHETA2,0.15007588059728497,0.0830078125
PHEX,PHEX,0.23386079001129623,0.2060546875
PHF1,PHF1,-0.14735317171511228,0.123046875
PHF10,PHF10,-0.13955637434150747,0.0322265625
PHF11,PHF11,0.18255458511958678,0.0537109375
PHF12,PHF12,-0.05909667442376681,0.240234375
PHF13,PHF13,-0.1124384433235132,0.2783203125
PHF14,PHF14,-0.2761609867181782,0.0419921875
PHF19,PHF19,-0.0031768076620960688,0.9658203125
PHF2,PHF2,-0.04942718383727438,0.7646484375
PHF20,PHF20,-0.10195314200865715,0.3203125
PHF20L1,PHF20L1,0.008609214403219158,0.7646484375
PHF21A,PHF21A,-0.19213015346202594,0.123046875
PHF21B,PHF21B,-1.1601449322500186,1.0
PHF23,PHF23,0.005441422418906671,0.8310546875
PHF24,PHF24,-0.30242923040383624,0.65234375
PHF3,PHF3,-0.08745913099306309,0.4130859375
PHF5A,PHF5A,0.16650758408284377,0.0244140625
PHF6,PHF6,0.07150191723953452,0.2060546875
PHF7,PHF7,-0.1543524922545956,0.365234375
PHF8,PHF8,0.003081101713118713,0.46484375
PHGDH,PHGDH,0.5085089556278004,0.001953125
PHIP,PHIP,-0.2021624079735915,0.013671875
PHKA1,PHKA1,-0.09958408220978207,0.9658203125
PHKA2,PHKA2,0.3183052650991162,0.0009765625
PHKA2-AS1,PHKA2-AS1,0.13461114657619178,0.7646484375
PHKB,PHKB,-0.003821958691241754,1.0
PHKG1,PHKG1,-1.7536464880770637,0.0048828125
PHKG2,PHKG2,-0.13607523648234607,0.0537109375
PHLDA1,PHLDA1,-0.22051444908295076,0.0322265625
PHLDA2,PHLDA2,0.5633719556392591,0.0322265625
PHLDA3,PHLDA3,-0.037504709458142986,0.8310546875
PHLDB1,PHLDB1,0.031214089096334333,0.5771484375
PHLDB2,PHLDB2,-0.32758171422391763,0.0185546875
PHLDB3,PHLDB3,-0.3937626365319623,0.2783203125
PHLPP1,PHLPP1,-0.4861744430860138,0.0068359375
PHLPP2,PHLPP2,0.09153704000070566,0.2783203125
PHOSPHO1,PHOSPHO1,-1.0097085286278378,0.09765625
PHOSPHO2,PHOSPHO2,-0.23861968261303526,0.1748046875
PHOSPHO2-KLHL23,PHOSPHO2-KLHL23,-0.4553352794274519,0.232421875
PHPT1,PHPT1,-0.08807842837855423,0.1748046875
PHRF1,PHRF1,-0.06197756257192799,0.5771484375
PHTF1,PHTF1,-0.04545924737547356,0.7646484375
PHTF2,PHTF2,-0.12098478543435674,0.365234375
PHYH,PHYH,-0.4172531452377287,0.001953125
PHYHD1,PHYHD1,-0.4589136202345271,0.0419921875
PHYHIP,PHYHIP,-0.6690196558961656,0.1015625
PHYHIPL,PHYHIPL,-1.052586716845783,0.0048828125
PHYKPL,PHYKPL,0.0025845991010023284,0.8310546875
PI15,PI15,0.39950943276655027,0.625
PI16,PI16,0.4224906853554549,0.51953125
PI3,PI3,-0.1949165964006613,1.0
PI4K2A,PI4K2A,-0.5535297665050132,0.0009765625
PI4K2B,PI4K2B,0.10697302006880341,0.2783203125
PI4KA,PI4KA,-0.17236412125515987,0.0673828125
PI4KAP1,PI4KAP1,-0.23622091408029436,0.2783203125
PI4KAP2,PI4KAP2,-0.085385945187004,0.51953125
PI4KB,PI4KB,-0.030584154253343605,0.2783203125
PIANP,PIANP,-0.6382228818302234,0.2060546875
PIAS1,PIAS1,-0.0820826813402417,0.3203125
PIAS2,PIAS2,-0.03642971261083849,0.6376953125
PIAS3,PIAS3,0.14798130233288023,0.1748046875
PIAS4,PIAS4,-0.21675909349439643,0.013671875
PIBF1,PIBF1,-0.05779439517413616,0.5771484375
PICALM,PICALM,0.3326792675935625,0.0009765625
PICART1,PICART1,-0.6682947948446721,0.2783203125
PICK1,PICK1,0.08666949149572875,0.1474609375
PICSAR,PICSAR,0.656652274260597,0.3203125
PID1,PID1,0.6588512712413404,0.0009765625
PIDD1,PIDD1,-0.21398860369670397,0.4130859375
PIEZO1,PIEZO1,-0.20415603377198568,0.240234375
PIEZO2,PIEZO2,-1.1117835134956862,0.0048828125
PIF1,PIF1,-0.06467008790591354,0.7646484375
PIFO,PIFO,-1.447754655945156,0.0009765625
PIGA,PIGA,0.06551606442218637,0.46484375
PIGB,PIGB,-0.05616552980569817,0.51953125
PIGBOS1,PIGBOS1,0.038738506730113205,0.6376953125
PIGC,PIGC,-0.1915105085846504,0.001953125
PIGF,PIGF,0.12428649696224839,0.6376953125
PIGG,PIGG,0.009437687842103559,0.8310546875
PIGH,PIGH,-0.14635947004951141,0.1015625
PIGK,PIGK,-0.023061563711766004,0.7646484375
PIGL,PIGL,0.22020193908602487,0.0673828125
PIGM,PIGM,-0.06205968420562932,0.123046875
PIGN,PIGN,-0.11270493548306938,0.0537109375
PIGO,PIGO,0.05111280001314702,1.0
PIGP,PIGP,-0.09043282534092087,0.7001953125
PIGQ,PIGQ,-0.47849899228980897,0.0029296875
PIGS,PIGS,0.04042931154805814,0.5771484375
PIGT,PIGT,-0.2281814113548566,0.0673828125
PIGU,PIGU,0.03612407150343491,0.7001953125
PIGV,PIGV,0.023253223613760157,0.8310546875
PIGW,PIGW,0.3302257453558345,0.013671875
PIGX,PIGX,0.21637295852105146,0.013671875
PIGY,PIGY,0.19953346962189797,0.0830078125
PIGY-DT,PIGY-DT,-0.0719510281269479,1.0
PIGZ,PIGZ,0.38114317361819394,0.0673828125
PIH1D1,PIH1D1,-0.0765309952045908,0.3203125
PIH1D2,PIH1D2,-0.28522108320885814,0.0048828125
PIK3AP1,PIK3AP1,-0.538302451906902,0.51953125
